GAME_DATE_EST,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
4273,2022,128.0,0.538,0.714,0.357,30.0,50.0,83.0,0.378,0.895,0.233,17.0,34.0,1
4273,2022,119.0,0.489,0.781,0.333,25.0,38.0,129.0,0.526,0.8,0.324,21.0,48.0,0
4273,2022,121.0,0.516,0.947,0.375,26.0,41.0,114.0,0.449,0.917,0.316,22.0,45.0,1
4272,2022,116.0,0.426,0.722,0.436,35.0,60.0,95.0,0.4,0.8,0.28,20.0,39.0,1
4272,2022,106.0,0.43,0.722,0.382,19.0,49.0,102.0,0.39,0.696,0.25,19.0,51.0,1
4272,2022,137.0,0.553,0.886,0.343,29.0,41.0,129.0,0.528,0.87,0.517,20.0,35.0,1
4272,2022,127.0,0.602,0.733,0.471,33.0,45.0,115.0,0.434,0.548,0.324,28.0,44.0,1
4272,2022,113.0,0.53,0.75,0.351,31.0,49.0,87.0,0.388,0.864,0.194,17.0,30.0,1
4272,2022,120.0,0.456,0.852,0.333,24.0,45.0,127.0,0.535,0.733,0.511,38.0,40.0,0
4272,2022,97.0,0.449,0.571,0.357,24.0,36.0,98.0,0.474,0.789,0.333,22.0,44.0,0
4272,2022,123.0,0.529,0.875,0.353,29.0,54.0,92.0,0.39,0.3,0.206,26.0,44.0,1
4271,2022,124.0,0.5,0.781,0.28,23.0,50.0,122.0,0.444,0.818,0.216,27.0,51.0,1
4271,2022,109.0,0.479,0.844,0.438,21.0,39.0,112.0,0.471,0.833,0.333,28.0,43.0,0
4271,2022,113.0,0.47,0.815,0.31,27.0,43.0,118.0,0.462,0.87,0.359,23.0,42.0,0
4271,2022,119.0,0.543,0.526,0.525,32.0,35.0,97.0,0.414,0.857,0.269,22.0,43.0,1
4270,2022,107.0,0.427,0.714,0.326,33.0,54.0,106.0,0.357,0.781,0.256,23.0,53.0,1
4270,2022,132.0,0.533,0.813,0.286,25.0,50.0,122.0,0.4,0.833,0.318,24.0,53.0,1
4270,2022,110.0,0.513,0.654,0.464,28.0,41.0,102.0,0.456,0.381,0.333,22.0,42.0,1
4270,2022,107.0,0.461,0.8,0.238,27.0,46.0,108.0,0.494,0.909,0.429,25.0,41.0,0
4270,2022,91.0,0.337,0.844,0.214,15.0,49.0,99.0,0.402,0.778,0.293,25.0,45.0,0
4270,2022,121.0,0.419,0.725,0.359,26.0,57.0,110.0,0.469,0.818,0.324,34.0,43.0,1
4270,2022,127.0,0.597,0.786,0.406,29.0,44.0,99.0,0.422,0.722,0.333,24.0,36.0,1
4270,2022,109.0,0.494,0.769,0.371,24.0,37.0,117.0,0.482,0.882,0.435,28.0,46.0,0
4270,2022,134.0,0.56,0.667,0.516,32.0,36.0,133.0,0.521,0.929,0.3,29.0,42.0,1
4270,2022,111.0,0.451,0.55,0.36,32.0,51.0,101.0,0.345,0.941,0.265,16.0,45.0,1
4270,2022,128.0,0.551,0.875,0.35,29.0,44.0,121.0,0.467,0.75,0.324,27.0,37.0,1
4269,2022,107.0,0.387,0.815,0.361,22.0,39.0,109.0,0.506,0.783,0.379,32.0,47.0,0
4269,2022,130.0,0.578,0.917,0.4,28.0,37.0,112.0,0.548,0.75,0.423,29.0,32.0,1
4269,2022,96.0,0.407,0.792,0.367,17.0,51.0,91.0,0.375,0.792,0.194,15.0,43.0,1
4268,2022,113.0,0.457,0.833,0.364,29.0,44.0,125.0,0.537,0.839,0.393,27.0,34.0,0
4268,2022,108.0,0.452,0.882,0.257,21.0,47.0,126.0,0.523,0.786,0.333,28.0,40.0,0
4268,2022,120.0,0.512,0.882,0.5,32.0,41.0,121.0,0.543,0.654,0.516,24.0,37.0,0
4268,2022,101.0,0.416,0.769,0.219,21.0,45.0,126.0,0.545,0.9,0.457,29.0,49.0,0
4268,2022,112.0,0.512,0.773,0.269,23.0,42.0,104.0,0.545,0.864,0.371,19.0,23.0,1
4268,2022,113.0,0.477,0.556,0.41,26.0,52.0,98.0,0.429,0.824,0.429,22.0,34.0,1
4268,2022,124.0,0.506,0.875,0.515,30.0,46.0,110.0,0.494,0.647,0.344,25.0,37.0,1
4268,2022,92.0,0.304,0.947,0.218,21.0,38.0,101.0,0.467,0.875,0.455,21.0,56.0,0
4268,2022,103.0,0.439,0.85,0.368,18.0,42.0,106.0,0.44,0.774,0.235,24.0,40.0,0
4268,2022,130.0,0.512,0.84,0.525,33.0,47.0,119.0,0.457,1.0,0.429,30.0,40.0,1
4267,2022,113.0,0.473,0.75,0.474,31.0,43.0,102.0,0.413,0.68,0.257,16.0,51.0,1
4267,2022,103.0,0.438,0.667,0.395,20.0,34.0,101.0,0.531,0.808,0.429,23.0,40.0,1
4267,2022,111.0,0.434,0.833,0.326,29.0,49.0,118.0,0.473,0.76,0.344,26.0,43.0,0
4267,2022,117.0,0.519,0.769,0.469,22.0,39.0,110.0,0.518,0.765,0.31,34.0,38.0,1
4267,2022,153.0,0.596,0.84,0.488,39.0,43.0,121.0,0.494,0.909,0.393,25.0,29.0,1
4266,2022,111.0,0.455,0.721,0.323,23.0,39.0,115.0,0.488,0.964,0.296,27.0,42.0,0
4266,2022,105.0,0.409,0.826,0.389,23.0,48.0,112.0,0.477,0.875,0.2,22.0,37.0,0
4266,2022,126.0,0.479,0.828,0.27,25.0,46.0,122.0,0.48,0.81,0.367,21.0,51.0,1
4266,2022,113.0,0.458,0.88,0.455,23.0,42.0,112.0,0.485,0.5,0.389,22.0,45.0,1
4266,2022,106.0,0.453,0.613,0.3,20.0,40.0,122.0,0.506,0.788,0.368,25.0,44.0,0
4266,2022,106.0,0.415,0.78,0.207,21.0,46.0,121.0,0.478,0.867,0.35,23.0,45.0,0
4266,2022,132.0,0.534,0.938,0.511,35.0,40.0,95.0,0.36,0.684,0.25,18.0,53.0,1
4265,2022,135.0,0.495,0.879,0.323,25.0,35.0,145.0,0.625,0.9,0.548,31.0,38.0,0
4265,2022,124.0,0.449,0.692,0.5,22.0,40.0,129.0,0.561,0.735,0.5,30.0,47.0,0
4265,2022,102.0,0.419,0.524,0.475,26.0,47.0,92.0,0.396,0.7,0.321,21.0,51.0,1
4265,2022,105.0,0.482,0.808,0.174,21.0,39.0,98.0,0.394,0.565,0.297,23.0,50.0,1
4265,2022,103.0,0.494,0.81,0.273,24.0,36.0,126.0,0.6,0.81,0.481,33.0,36.0,0
4265,2022,122.0,0.516,0.632,0.432,31.0,45.0,115.0,0.467,0.938,0.34,27.0,43.0,1
4265,2022,116.0,0.484,0.85,0.407,25.0,45.0,103.0,0.45,0.774,0.259,22.0,41.0,1
4264,2022,95.0,0.4,0.8,0.355,22.0,46.0,110.0,0.482,0.667,0.457,27.0,41.0,0
4264,2022,121.0,0.5,0.85,0.444,27.0,46.0,112.0,0.468,0.909,0.35,33.0,42.0,1
4264,2022,108.0,0.416,0.857,0.421,23.0,50.0,117.0,0.429,0.875,0.375,27.0,42.0,0
4264,2022,118.0,0.5,0.739,0.442,33.0,51.0,104.0,0.394,0.793,0.2,14.0,43.0,1
4264,2022,121.0,0.55,0.806,0.333,24.0,31.0,109.0,0.449,0.852,0.25,20.0,43.0,1
4264,2022,132.0,0.527,0.857,0.39,32.0,46.0,115.0,0.511,0.875,0.29,25.0,37.0,1
4264,2022,117.0,0.506,0.808,0.326,26.0,40.0,112.0,0.45,0.771,0.419,20.0,44.0,1
4264,2022,119.0,0.488,0.871,0.276,28.0,36.0,106.0,0.506,0.778,0.333,24.0,43.0,1
4263,2022,131.0,0.556,0.75,0.432,30.0,46.0,112.0,0.457,0.8,0.414,26.0,38.0,1
4263,2022,114.0,0.524,0.867,0.455,23.0,50.0,97.0,0.4,0.889,0.31,22.0,38.0,1
4263,2022,121.0,0.447,0.931,0.25,23.0,47.0,112.0,0.463,0.756,0.226,22.0,43.0,1
4263,2022,132.0,0.559,0.765,0.417,31.0,44.0,113.0,0.432,0.722,0.367,20.0,39.0,1
4263,2022,111.0,0.506,0.867,0.387,22.0,50.0,93.0,0.327,0.739,0.279,22.0,48.0,1
4263,2022,114.0,0.5,0.704,0.212,25.0,46.0,103.0,0.468,0.864,0.333,29.0,33.0,1
4263,2022,106.0,0.488,0.786,0.417,29.0,44.0,101.0,0.402,0.731,0.267,25.0,46.0,1
4263,2022,114.0,0.477,0.769,0.4,22.0,41.0,120.0,0.517,0.857,0.333,27.0,40.0,0
4262,2022,113.0,0.488,0.95,0.4,25.0,52.0,105.0,0.43,0.619,0.383,19.0,41.0,1
4262,2022,104.0,0.443,0.87,0.231,19.0,54.0,95.0,0.386,0.833,0.2,15.0,45.0,1
4262,2022,117.0,0.433,0.806,0.278,21.0,38.0,112.0,0.489,0.6,0.359,23.0,50.0,1
4262,2022,95.0,0.418,0.792,0.357,19.0,45.0,106.0,0.435,0.769,0.353,25.0,46.0,0
4261,2022,94.0,0.493,0.667,0.381,20.0,49.0,87.0,0.376,0.632,0.262,17.0,29.0,1
4261,2022,95.0,0.374,0.708,0.25,21.0,42.0,105.0,0.533,0.56,0.324,28.0,45.0,0
4261,2022,119.0,0.469,0.789,0.333,28.0,44.0,122.0,0.489,0.923,0.429,27.0,47.0,0
4261,2022,119.0,0.468,0.818,0.286,24.0,54.0,125.0,0.468,0.833,0.436,27.0,47.0,0
4261,2022,128.0,0.534,0.762,0.391,31.0,43.0,112.0,0.416,0.775,0.212,15.0,48.0,1
4261,2022,112.0,0.483,0.7,0.412,30.0,55.0,85.0,0.322,0.654,0.279,21.0,46.0,1
4261,2022,116.0,0.412,0.85,0.341,19.0,50.0,109.0,0.44,0.839,0.257,29.0,49.0,1
4261,2022,111.0,0.506,0.889,0.259,23.0,35.0,115.0,0.5,0.778,0.158,20.0,50.0,0
4261,2022,117.0,0.526,0.813,0.333,26.0,38.0,129.0,0.485,0.95,0.457,31.0,36.0,0
4261,2022,132.0,0.45,0.737,0.4,24.0,55.0,136.0,0.472,0.864,0.472,27.0,55.0,0
4261,2022,122.0,0.48,0.696,0.324,30.0,39.0,124.0,0.51,0.769,0.438,24.0,53.0,0
4261,2022,114.0,0.506,0.769,0.364,24.0,41.0,101.0,0.455,0.647,0.313,26.0,43.0,1
4261,2022,127.0,0.526,0.857,0.436,30.0,24.0,120.0,0.535,0.85,0.423,24.0,42.0,1
4260,2022,100.0,0.416,0.688,0.156,27.0,45.0,108.0,0.525,0.633,0.263,21.0,47.0,0
4260,2022,127.0,0.549,0.806,0.48,27.0,37.0,134.0,0.529,0.72,0.5,31.0,40.0,0
4260,2022,112.0,0.419,0.758,0.273,20.0,58.0,103.0,0.402,0.647,0.303,23.0,46.0,1
4260,2022,129.0,0.5,0.913,0.458,33.0,45.0,122.0,0.495,0.706,0.412,32.0,43.0,1
4260,2022,100.0,0.388,0.839,0.375,22.0,48.0,88.0,0.438,0.818,0.316,19.0,37.0,1
4260,2022,117.0,0.465,0.824,0.379,23.0,48.0,98.0,0.414,0.813,0.325,21.0,41.0,1
4260,2022,107.0,0.476,0.867,0.359,28.0,32.0,110.0,0.528,0.857,0.432,27.0,37.0,0
4260,2022,111.0,0.525,0.818,0.321,30.0,49.0,97.0,0.424,0.727,0.321,24.0,31.0,1
4260,2022,106.0,0.451,0.643,0.341,27.0,45.0,109.0,0.463,0.75,0.324,26.0,45.0,0
4260,2022,107.0,0.469,0.833,0.268,28.0,39.0,120.0,0.438,0.92,0.396,26.0,43.0,0
4260,2022,109.0,0.524,0.611,0.364,31.0,38.0,115.0,0.534,0.65,0.333,33.0,40.0,0
4260,2022,96.0,0.444,0.833,0.429,18.0,41.0,94.0,0.438,0.737,0.345,22.0,34.0,1
4260,2022,116.0,0.5,0.667,0.368,28.0,48.0,113.0,0.407,0.862,0.35,24.0,43.0,1
4260,2022,139.0,0.558,0.773,0.421,30.0,41.0,116.0,0.488,0.9,0.375,15.0,33.0,1
4260,2022,119.0,0.506,0.786,0.447,19.0,31.0,117.0,0.518,0.714,0.485,29.0,48.0,1
4259,2022,100.0,0.46,0.571,0.296,24.0,43.0,114.0,0.44,0.889,0.25,19.0,48.0,0
4259,2022,113.0,0.427,0.75,0.27,28.0,52.0,104.0,0.455,0.846,0.361,27.0,46.0,1
4259,2022,103.0,0.429,0.8,0.31,20.0,50.0,97.0,0.427,0.7,0.195,25.0,49.0,1
4259,2022,102.0,0.494,0.615,0.242,22.0,32.0,110.0,0.467,0.962,0.375,18.0,42.0,0
4258,2022,123.0,0.543,0.95,0.174,27.0,48.0,126.0,0.505,0.654,0.375,24.0,36.0,0
4258,2022,94.0,0.372,0.696,0.333,22.0,50.0,98.0,0.393,0.909,0.333,23.0,41.0,0
4258,2022,124.0,0.456,0.84,0.25,28.0,50.0,121.0,0.435,0.714,0.304,23.0,59.0,1
4258,2022,118.0,0.511,0.938,0.407,22.0,44.0,133.0,0.534,1.0,0.529,30.0,34.0,0
4258,2022,108.0,0.422,0.882,0.362,23.0,55.0,94.0,0.429,0.625,0.343,22.0,38.0,1
4258,2022,129.0,0.613,0.8,0.455,38.0,36.0,117.0,0.476,0.677,0.421,27.0,33.0,1
4258,2022,126.0,0.609,0.5,0.517,37.0,47.0,101.0,0.488,0.579,0.4,28.0,28.0,1
4258,2022,102.0,0.427,0.75,0.367,22.0,44.0,82.0,0.38,0.625,0.467,22.0,40.0,1
4257,2022,88.0,0.373,0.867,0.351,16.0,34.0,112.0,0.543,0.813,0.423,30.0,47.0,0
4257,2022,101.0,0.463,0.652,0.308,28.0,42.0,99.0,0.383,1.0,0.282,17.0,42.0,1
4257,2022,104.0,0.378,0.81,0.277,27.0,44.0,106.0,0.463,0.852,0.273,24.0,50.0,0
4257,2022,86.0,0.361,0.818,0.235,18.0,39.0,128.0,0.556,1.0,0.5,32.0,48.0,0
4257,2022,123.0,0.494,0.821,0.29,24.0,39.0,119.0,0.518,0.88,0.393,21.0,37.0,1
4257,2022,130.0,0.51,0.778,0.444,34.0,60.0,99.0,0.384,0.806,0.296,22.0,41.0,1
4257,2022,106.0,0.477,0.556,0.387,23.0,35.0,113.0,0.525,0.737,0.455,26.0,44.0,0
4257,2022,111.0,0.506,0.84,0.353,23.0,31.0,110.0,0.443,0.84,0.324,20.0,44.0,1
4257,2022,114.0,0.506,0.69,0.414,24.0,37.0,105.0,0.493,0.92,0.375,23.0,29.0,1
4257,2022,102.0,0.424,0.765,0.268,22.0,47.0,115.0,0.482,0.571,0.447,29.0,51.0,0
4257,2022,106.0,0.434,0.952,0.412,26.0,39.0,108.0,0.506,0.8,0.435,30.0,42.0,0
4257,2022,116.0,0.482,0.893,0.423,22.0,40.0,130.0,0.505,0.9,0.425,31.0,48.0,0
4256,2022,130.0,0.538,0.717,0.433,20.0,46.0,129.0,0.515,0.667,0.442,31.0,35.0,1
4256,2022,110.0,0.484,0.737,0.207,19.0,40.0,122.0,0.536,0.875,0.581,32.0,47.0,0
4255,2022,111.0,0.464,0.7,0.528,25.0,32.0,121.0,0.577,0.813,0.238,27.0,43.0,0
4255,2022,114.0,0.42,0.792,0.282,24.0,51.0,113.0,0.409,0.963,0.268,26.0,52.0,1
4255,2022,110.0,0.494,0.846,0.324,27.0,46.0,107.0,0.477,0.857,0.361,29.0,39.0,1
4255,2022,99.0,0.411,0.75,0.278,23.0,52.0,112.0,0.411,0.75,0.353,28.0,51.0,0
4255,2022,106.0,0.432,0.889,0.452,28.0,51.0,88.0,0.391,0.563,0.219,22.0,47.0,1
4255,2022,101.0,0.42,0.762,0.289,17.0,50.0,109.0,0.488,0.789,0.364,20.0,43.0,0
4255,2022,116.0,0.467,0.833,0.263,24.0,52.0,91.0,0.418,0.933,0.355,18.0,35.0,1
4255,2022,100.0,0.394,0.857,0.326,29.0,46.0,143.0,0.538,0.938,0.424,31.0,50.0,0
4255,2022,103.0,0.5,0.533,0.289,20.0,37.0,100.0,0.464,0.857,0.333,28.0,40.0,1
4255,2022,106.0,0.404,0.808,0.394,27.0,46.0,111.0,0.458,0.815,0.464,28.0,46.0,0
4255,2022,120.0,0.459,0.87,0.278,30.0,56.0,117.0,0.461,0.714,0.32,35.0,51.0,1
4254,2022,99.0,0.486,0.789,0.375,27.0,38.0,108.0,0.438,0.857,0.4,20.0,44.0,0
4254,2022,116.0,0.455,1.0,0.381,32.0,39.0,109.0,0.464,0.765,0.367,31.0,41.0,1
4254,2022,116.0,0.474,0.8,0.294,28.0,36.0,108.0,0.448,1.0,0.345,20.0,49.0,1
4254,2022,116.0,0.461,0.773,0.395,31.0,34.0,107.0,0.425,0.833,0.382,24.0,42.0,1
4253,2022,108.0,0.512,0.571,0.483,31.0,38.0,115.0,0.435,0.857,0.386,26.0,42.0,0
4253,2022,111.0,0.469,0.962,0.4,22.0,41.0,118.0,0.554,0.7,0.4,26.0,37.0,0
4253,2022,116.0,0.538,0.95,0.367,26.0,39.0,109.0,0.471,0.696,0.282,23.0,38.0,1
4253,2022,139.0,0.5,0.825,0.412,25.0,44.0,109.0,0.464,0.8,0.379,28.0,37.0,1
4253,2022,110.0,0.437,0.793,0.275,20.0,50.0,108.0,0.446,0.857,0.276,19.0,43.0,1
4253,2022,121.0,0.472,0.818,0.404,26.0,48.0,105.0,0.413,0.548,0.231,14.0,52.0,1
4253,2022,95.0,0.425,0.706,0.25,23.0,46.0,93.0,0.386,0.739,0.286,17.0,44.0,1
4252,2022,91.0,0.419,0.615,0.282,24.0,39.0,112.0,0.495,0.625,0.417,32.0,50.0,0
4252,2022,112.0,0.456,0.95,0.447,29.0,47.0,94.0,0.388,0.688,0.219,22.0,51.0,1
4252,2022,121.0,0.461,0.842,0.46,33.0,43.0,108.0,0.489,0.5,0.37,26.0,45.0,1
4252,2022,128.0,0.482,0.895,0.424,24.0,47.0,114.0,0.424,0.96,0.308,23.0,42.0,1
4252,2022,107.0,0.419,0.76,0.4,27.0,52.0,98.0,0.404,0.7,0.138,21.0,45.0,1
4252,2022,114.0,0.494,0.75,0.314,15.0,37.0,105.0,0.457,0.741,0.379,20.0,47.0,1
4252,2022,124.0,0.536,0.733,0.3,29.0,36.0,109.0,0.437,0.846,0.324,18.0,49.0,1
4252,2022,121.0,0.479,0.8,0.433,24.0,51.0,110.0,0.427,0.722,0.375,24.0,48.0,1
4251,2022,119.0,0.553,0.724,0.452,27.0,43.0,113.0,0.427,0.839,0.393,18.0,34.0,1
4251,2022,120.0,0.422,0.774,0.323,32.0,55.0,113.0,0.44,0.75,0.295,31.0,49.0,1
4251,2022,116.0,0.5,0.769,0.359,29.0,34.0,125.0,0.426,0.846,0.5,31.0,53.0,0
4251,2022,109.0,0.45,0.897,0.355,22.0,40.0,114.0,0.494,0.815,0.483,28.0,41.0,0
4251,2022,123.0,0.489,0.655,0.389,24.0,49.0,115.0,0.479,0.8,0.448,19.0,42.0,1
4251,2022,111.0,0.4,0.794,0.2,17.0,49.0,117.0,0.494,0.774,0.2,25.0,47.0,0
4251,2022,124.0,0.517,0.75,0.432,30.0,34.0,123.0,0.568,0.733,0.444,24.0,40.0,1
4250,2022,112.0,0.43,0.816,0.219,18.0,42.0,136.0,0.567,0.778,0.414,31.0,45.0,0
4250,2022,113.0,0.494,0.731,0.27,28.0,48.0,93.0,0.384,0.667,0.289,21.0,47.0,1
4250,2022,123.0,0.512,0.813,0.394,28.0,34.0,132.0,0.517,0.765,0.457,18.0,42.0,0
4250,2022,90.0,0.384,0.625,0.231,20.0,45.0,112.0,0.524,0.909,0.421,25.0,41.0,0
4250,2022,117.0,0.477,0.821,0.4,25.0,38.0,127.0,0.506,0.909,0.517,30.0,41.0,0
4250,2022,119.0,0.385,0.815,0.289,23.0,60.0,108.0,0.398,0.688,0.343,19.0,54.0,1
4250,2022,111.0,0.414,0.667,0.325,27.0,49.0,102.0,0.416,0.704,0.31,20.0,55.0,1
4250,2022,129.0,0.535,0.808,0.421,37.0,42.0,124.0,0.475,0.808,0.333,20.0,42.0,1
4250,2022,117.0,0.459,0.647,0.459,18.0,58.0,101.0,0.418,0.789,0.256,24.0,38.0,1
4250,2022,124.0,0.522,0.9,0.303,33.0,47.0,111.0,0.442,0.909,0.405,25.0,33.0,1
4250,2022,125.0,0.533,0.8,0.371,30.0,45.0,111.0,0.426,0.81,0.368,23.0,39.0,1
4249,2022,125.0,0.462,0.9,0.343,20.0,45.0,129.0,0.506,0.771,0.5,25.0,37.0,0
4249,2022,118.0,0.495,0.875,0.447,27.0,36.0,110.0,0.537,0.722,0.321,21.0,44.0,1
4249,2022,123.0,0.5,0.867,0.391,30.0,50.0,110.0,0.443,0.818,0.326,25.0,31.0,1
4249,2022,110.0,0.482,0.818,0.316,28.0,40.0,125.0,0.533,0.722,0.424,27.0,43.0,0
4248,2022,103.0,0.414,0.7,0.303,25.0,43.0,92.0,0.432,0.762,0.25,19.0,43.0,1
4248,2022,113.0,0.462,0.682,0.438,23.0,40.0,118.0,0.495,0.8,0.364,22.0,46.0,0
4248,2022,134.0,0.536,0.864,0.367,26.0,46.0,131.0,0.495,0.667,0.419,31.0,42.0,1
4248,2022,119.0,0.548,0.786,0.432,32.0,39.0,109.0,0.506,0.684,0.444,29.0,34.0,1
4248,2022,110.0,0.443,0.759,0.278,21.0,54.0,99.0,0.395,0.8,0.259,23.0,37.0,1
4248,2022,124.0,0.494,0.917,0.533,34.0,44.0,109.0,0.43,0.792,0.4,31.0,38.0,1
4248,2022,134.0,0.65,0.625,0.588,37.0,30.0,122.0,0.453,0.909,0.444,34.0,41.0,1
4248,2022,109.0,0.422,0.667,0.289,28.0,53.0,101.0,0.383,0.75,0.275,19.0,49.0,1
4248,2022,110.0,0.457,0.81,0.265,34.0,54.0,99.0,0.444,0.688,0.267,25.0,47.0,1
4248,2022,98.0,0.436,0.692,0.324,20.0,38.0,119.0,0.506,0.842,0.395,34.0,46.0,0
4247,2022,120.0,0.518,0.846,0.303,26.0,47.0,99.0,0.409,0.76,0.286,12.0,41.0,1
4247,2022,113.0,0.579,0.722,0.444,25.0,26.0,111.0,0.5,0.708,0.308,18.0,37.0,1
4247,2022,108.0,0.382,0.8,0.133,19.0,60.0,94.0,0.422,0.778,0.323,21.0,47.0,1
4247,2022,134.0,0.511,0.824,0.414,31.0,48.0,105.0,0.451,0.765,0.286,28.0,40.0,1
4246,2022,120.0,0.475,0.893,0.442,25.0,39.0,106.0,0.422,0.783,0.273,27.0,47.0,1
4246,2022,90.0,0.349,0.889,0.235,19.0,46.0,98.0,0.395,0.8,0.438,22.0,52.0,0
4246,2022,115.0,0.462,0.72,0.297,24.0,50.0,102.0,0.419,0.852,0.2,14.0,41.0,1
4246,2022,120.0,0.483,0.897,0.476,29.0,60.0,102.0,0.37,0.833,0.375,26.0,45.0,1
4246,2022,114.0,0.422,0.844,0.314,17.0,47.0,108.0,0.473,0.563,0.344,23.0,49.0,1
4246,2022,134.0,0.5,0.774,0.471,21.0,38.0,124.0,0.54,0.808,0.31,27.0,35.0,1
4246,2022,106.0,0.442,0.917,0.258,24.0,50.0,115.0,0.457,0.538,0.324,37.0,50.0,0
4246,2022,135.0,0.578,0.742,0.457,23.0,45.0,110.0,0.495,0.571,0.387,28.0,38.0,1
4245,2022,104.0,0.446,0.8,0.182,26.0,40.0,106.0,0.44,0.815,0.37,19.0,52.0,0
4245,2022,109.0,0.411,0.821,0.229,23.0,45.0,126.0,0.522,0.7,0.423,28.0,52.0,0
4245,2022,117.0,0.427,0.88,0.394,19.0,48.0,107.0,0.494,0.6,0.429,25.0,35.0,1
4245,2022,121.0,0.471,0.773,0.296,30.0,45.0,122.0,0.439,0.821,0.342,29.0,44.0,0
4245,2022,106.0,0.436,0.714,0.22,24.0,42.0,116.0,0.523,0.636,0.294,24.0,54.0,0
4245,2022,130.0,0.517,0.722,0.424,24.0,37.0,125.0,0.47,0.8,0.256,31.0,51.0,1
4245,2022,95.0,0.439,0.7,0.281,16.0,43.0,112.0,0.462,0.917,0.357,29.0,49.0,0
4244,2022,105.0,0.44,0.75,0.323,26.0,40.0,114.0,0.483,0.8,0.421,27.0,43.0,0
4244,2022,124.0,0.437,0.75,0.381,28.0,59.0,115.0,0.389,0.767,0.429,26.0,53.0,1
4244,2022,120.0,0.474,0.652,0.441,21.0,48.0,126.0,0.483,0.821,0.404,24.0,37.0,0
4244,2022,112.0,0.5,0.926,0.367,28.0,44.0,109.0,0.425,0.75,0.359,24.0,37.0,1
4244,2022,96.0,0.405,0.84,0.241,19.0,35.0,128.0,0.565,0.889,0.593,32.0,48.0,0
4244,2022,125.0,0.565,0.619,0.516,29.0,47.0,105.0,0.387,0.773,0.432,20.0,47.0,1
4244,2022,137.0,0.5,0.833,0.436,23.0,52.0,96.0,0.43,0.792,0.273,20.0,29.0,1
4244,2022,122.0,0.494,0.581,0.526,33.0,46.0,117.0,0.447,0.783,0.395,29.0,47.0,1
4244,2022,109.0,0.471,0.577,0.4,24.0,39.0,111.0,0.506,0.909,0.409,24.0,40.0,0
4243,2022,112.0,0.454,0.786,0.382,30.0,37.0,124.0,0.472,0.865,0.364,23.0,53.0,0
4243,2022,134.0,0.49,0.955,0.314,32.0,42.0,137.0,0.543,0.727,0.548,34.0,37.0,0
4243,2022,102.0,0.513,0.909,0.385,26.0,39.0,100.0,0.418,0.818,0.259,19.0,38.0,1
4243,2022,108.0,0.449,0.938,0.419,26.0,46.0,98.0,0.413,0.8,0.235,16.0,44.0,1
4243,2022,109.0,0.475,0.69,0.371,26.0,44.0,105.0,0.488,0.667,0.393,25.0,41.0,1
4243,2022,104.0,0.457,0.8,0.308,23.0,36.0,111.0,0.519,1.0,0.424,17.0,43.0,0
4243,2022,130.0,0.526,0.636,0.421,29.0,50.0,106.0,0.433,0.594,0.25,26.0,49.0,1
4243,2022,122.0,0.473,0.6,0.457,18.0,45.0,129.0,0.459,0.69,0.452,26.0,50.0,0
4243,2022,126.0,0.458,0.739,0.333,20.0,60.0,132.0,0.441,0.667,0.4,39.0,54.0,0
4243,2022,123.0,0.477,0.889,0.341,34.0,35.0,128.0,0.535,0.84,0.441,30.0,41.0,0
4243,2022,113.0,0.439,0.861,0.345,14.0,48.0,111.0,0.457,0.714,0.37,31.0,41.0,1
4242,2022,88.0,0.434,0.846,0.208,17.0,44.0,90.0,0.405,0.643,0.31,24.0,48.0,0
4242,2022,97.0,0.351,0.846,0.2,23.0,38.0,103.0,0.463,0.645,0.31,18.0,58.0,0
4241,2022,113.0,0.426,0.792,0.368,31.0,41.0,109.0,0.488,0.737,0.367,21.0,48.0,1
4241,2022,107.0,0.402,0.667,0.357,21.0,42.0,114.0,0.457,0.792,0.355,21.0,53.0,0
4241,2022,117.0,0.5,0.833,0.28,30.0,38.0,107.0,0.429,0.933,0.257,25.0,54.0,1
4241,2022,108.0,0.449,0.75,0.303,22.0,39.0,130.0,0.49,0.72,0.462,31.0,61.0,0
4241,2022,108.0,0.463,0.786,0.429,21.0,46.0,116.0,0.441,0.75,0.361,23.0,46.0,0
4241,2022,108.0,0.419,0.719,0.433,19.0,41.0,105.0,0.494,0.826,0.357,25.0,38.0,1
4241,2022,115.0,0.389,0.609,0.34,27.0,64.0,112.0,0.404,0.833,0.243,28.0,54.0,1
4241,2022,115.0,0.415,0.818,0.263,25.0,55.0,108.0,0.384,0.818,0.311,22.0,57.0,1
4241,2022,102.0,0.404,0.714,0.206,22.0,44.0,129.0,0.511,0.87,0.448,26.0,51.0,0
4241,2022,123.0,0.506,0.742,0.421,27.0,43.0,102.0,0.482,0.944,0.227,21.0,35.0,1
4241,2022,107.0,0.471,0.864,0.364,25.0,40.0,105.0,0.467,0.618,0.4,17.0,40.0,1
4241,2022,108.0,0.459,0.684,0.386,27.0,41.0,115.0,0.443,0.788,0.393,20.0,44.0,0
